Shelf ID,Person ID,Date,Time,Day,Age,Gender,Height,Weight,Married status,Item ID,Looking at item (s),Holding the item (s),Holding the bag,Picking up item,Returning item,Putting item into bag,Taking item out of bag,Putting item into bag in the 2nd time
4,646,2024-07-07,9:49:00,Sunday,20,Female,161,45,Single,10,15,35,FALSE,TRUE,FALSE,TRUE,FALSE,
0,647,2024-07-07,9:45:00,Sunday,26,Female,158,52,Single,7,39,29,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
0,647,2024-07-07,9:48:00,Sunday,26,Female,158,52,Single,6,37,34,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
0,647,2024-07-07,9:49:00,Sunday,26,Female,158,52,Single,5,23,29,FALSE,TRUE,TRUE,TRUE,,FALSE
0,647,2024-07-07,9:54:00,Sunday,26,Female,158,52,Single,2,25,19,FALSE,TRUE,TRUE,TRUE,FALSE,
4,648,2024-07-07,9:53:00,Sunday,25,Female,155,51,Single,17,29,39,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
4,648,2024-07-07,9:57:00,Sunday,25,Female,155,51,Single,6,34,24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
6,649,2024-07-07,9:57:00,Sunday,64,Female,154,41,Single,17,63,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
6,649,2024-07-07,9:59:00,Sunday,64,Female,154,41,Single,8,4,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
6,649,2024-07-07,10:00:00,Sunday,64,Female,154,41,Single,15,67,5,FALSE,TRUE,TRUE,TRUE,,FALSE
5,649,2024-07-07,10:05:00,Sunday,64,Female,154,41,Single,8,37,26,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
5,649,2024-07-07,10:09:00,Sunday,64,Female,154,41,Single,15,29,32,FALSE,TRUE,TRUE,,,
7,650,2024-07-07,9:57:00,Sunday,73,Male,174,78,Married,15,24,16,TRUE,TRUE,TRUE,FALSE,,TRUE
7,650,2024-07-07,9:58:00,Sunday,73,Male,174,78,Married,12,30,29,TRUE,TRUE,TRUE,,FALSE,TRUE
0,650,2024-07-07,10:01:00,Sunday,73,Male,174,78,Married,8,31,26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,650,2024-07-07,10:04:00,Sunday,73,Male,174,78,Married,2,33,25,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0,650,2024-07-07,10:08:00,Sunday,73,Male,174,78,Married,7,33,26,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,650,2024-07-07,10:10:00,Sunday,73,Male,174,78,Married,11,31,23,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,650,2024-07-07,10:14:00,Sunday,73,Male,174,78,Married,3,17,15,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
6,650,2024-07-07,10:17:00,Sunday,73,Male,174,78,Married,7,6,11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
6,650,2024-07-07,10:19:00,Sunday,73,Male,174,78,Married,12,53,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,651,2024-07-07,10:02:00,Sunday,71,Male,177,72,Married,10,16,26,FALSE,TRUE,TRUE,,TRUE,TRUE
7,651,2024-07-07,10:06:00,Sunday,71,Male,177,72,Married,0,25,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0,652,2024-07-07,10:04:00,Sunday,74,Male,172,74,Single,7,38,36,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
0,652,2024-07-07,10:09:00,Sunday,74,Male,172,74,Single,3,26,29,TRUE,TRUE,TRUE,,FALSE,TRUE
0,652,2024-07-07,10:11:00,Sunday,74,Male,172,74,Single,10,17,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
0,652,2024-07-07,10:14:00,Sunday,74,Male,172,74,Single,0,37,34,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,652,2024-07-07,10:18:00,Sunday,74,Male,172,74,Single,10,37,22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
0,652,2024-07-07,10:20:00,Sunday,74,Male,172,74,Single,12,38,26,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
0,653,2024-07-07,10:06:00,Sunday,27,Male,169,84,Single,0,21,18,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,653,2024-07-07,10:11:00,Sunday,27,Male,169,84,Single,4,33,23,TRUE,TRUE,FALSE,FALSE,FALSE,
0,653,2024-07-07,10:16:00,Sunday,27,Male,169,84,Single,1,36,27,TRUE,TRUE,TRUE,TRUE,,FALSE
0,653,2024-07-07,10:19:00,Sunday,27,Male,169,84,Single,10,19,20,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,653,2024-07-07,10:22:00,Sunday,27,Male,169,84,Single,5,18,38,TRUE,TRUE,TRUE,TRUE,FALSE,
3,653,2024-07-07,10:24:00,Sunday,27,Male,169,84,Single,10,31,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
0,653,2024-07-07,10:28:00,Sunday,27,Male,169,84,Single,8,61,28,TRUE,TRUE,TRUE,FALSE,FALSE,
0,653,2024-07-07,10:30:00,Sunday,27,Male,169,84,Single,10,20,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,653,2024-07-07,10:35:00,Sunday,27,Male,169,84,Single,9,69,33,TRUE,TRUE,FALSE,TRUE,FALSE,
2,653,2024-07-07,10:39:00,Sunday,27,Male,169,84,Single,1,17,20,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,653,2024-07-07,10:43:00,Sunday,27,Male,169,84,Single,6,60,35,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2,653,2024-07-07,10:45:00,Sunday,27,Male,169,84,Single,4,15,19,TRUE,TRUE,TRUE,FALSE,,TRUE
2,653,2024-07-07,10:46:00,Sunday,27,Male,169,84,Single,7,64,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
7,654,2024-07-07,10:15:00,Sunday,24,Female,158,42,Married,8,26,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,654,2024-07-07,10:18:00,Sunday,24,Female,158,42,Married,10,36,18,TRUE,TRUE,FALSE,FALSE,FALSE,
7,654,2024-07-07,10:22:00,Sunday,24,Female,158,42,Married,14,16,33,TRUE,TRUE,TRUE,TRUE,,FALSE
7,654,2024-07-07,10:26:00,Sunday,24,Female,158,42,Married,13,33,27,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
7,654,2024-07-07,10:29:00,Sunday,24,Female,158,42,Married,3,18,38,TRUE,TRUE,FALSE,FALSE,,TRUE
7,654,2024-07-07,10:33:00,Sunday,24,Female,158,42,Married,7,54,54,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,654,2024-07-07,10:37:00,Sunday,24,Female,158,42,Married,1,37,22,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,654,2024-07-07,10:41:00,Sunday,24,Female,158,42,Married,13,39,31,TRUE,TRUE,TRUE,,TRUE,FALSE
4,654,2024-07-07,10:44:00,Sunday,24,Female,158,42,Married,16,31,18,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4,654,2024-07-07,10:49:00,Sunday,24,Female,158,42,Married,14,32,18,TRUE,TRUE,FALSE,FALSE,FALSE,
4,654,2024-07-07,10:54:00,Sunday,24,Female,158,42,Married,6,28,37,TRUE,TRUE,TRUE,TRUE,TRUE,
4,654,2024-07-07,10:58:00,Sunday,24,Female,158,42,Married,14,30,18,TRUE,TRUE,FALSE,TRUE,FALSE,
4,654,2024-07-07,10:59:00,Sunday,24,Female,158,42,Married,13,17,27,TRUE,TRUE,TRUE,TRUE,,
7,655,2024-07-07,10:29:00,Sunday,39,Female,148,59,Married,9,24,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7,655,2024-07-07,10:34:00,Sunday,39,Female,148,59,Married,10,25,37,TRUE,TRUE,FALSE,FALSE,,TRUE
7,655,2024-07-07,10:36:00,Sunday,39,Female,148,59,Married,2,25,37,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7,655,2024-07-07,10:41:00,Sunday,39,Female,148,59,Married,3,29,35,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,655,2024-07-07,10:43:00,Sunday,39,Female,148,59,Married,13,16,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
7,655,2024-07-07,10:46:00,Sunday,39,Female,148,59,Married,0,37,28,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,656,2024-07-07,10:34:00,Sunday,72,Female,159,42,Married,8,31,24,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,656,2024-07-07,10:36:00,Sunday,72,Female,159,42,Married,1,29,23,TRUE,TRUE,FALSE,TRUE,FALSE,
1,656,2024-07-07,10:39:00,Sunday,72,Female,159,42,Married,6,37,34,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,656,2024-07-07,10:40:00,Sunday,72,Female,159,42,Married,10,21,19,TRUE,TRUE,FALSE,FALSE,TRUE,
0,656,2024-07-07,10:44:00,Sunday,72,Female,159,42,Married,1,25,31,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,656,2024-07-07,10:46:00,Sunday,72,Female,159,42,Married,6,21,22,TRUE,TRUE,TRUE,,TRUE,FALSE
0,656,2024-07-07,10:49:00,Sunday,72,Female,159,42,Married,8,22,17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,656,2024-07-07,10:54:00,Sunday,72,Female,159,42,Married,8,37,17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
7,656,2024-07-07,10:58:00,Sunday,72,Female,159,42,Married,7,57,57,TRUE,TRUE,TRUE,,FALSE,FALSE
7,656,2024-07-07,11:02:00,Sunday,72,Female,159,42,Married,13,38,23,TRUE,TRUE,TRUE,TRUE,,FALSE
2,656,2024-07-07,11:03:00,Sunday,72,Female,159,42,Married,1,22,33,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,656,2024-07-07,11:04:00,Sunday,72,Female,159,42,Married,2,26,24,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,656,2024-07-07,11:06:00,Sunday,72,Female,159,42,Married,0,18,27,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2,656,2024-07-07,11:09:00,Sunday,72,Female,159,42,Married,6,39,17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,656,2024-07-07,11:13:00,Sunday,72,Female,159,42,Married,6,23,15,TRUE,TRUE,FALSE,FALSE,,
7,656,2024-07-07,11:16:00,Sunday,72,Female,159,42,Married,0,29,32,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,656,2024-07-07,11:20:00,Sunday,72,Female,159,42,Married,4,28,36,TRUE,TRUE,TRUE,TRUE,,FALSE
7,656,2024-07-07,11:24:00,Sunday,72,Female,159,42,Married,11,36,32,TRUE,TRUE,FALSE,TRUE,FALSE,
7,656,2024-07-07,11:27:00,Sunday,72,Female,159,42,Married,3,23,33,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
7,656,2024-07-07,11:32:00,Sunday,72,Female,159,42,Married,1,31,31,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,657,2024-07-07,10:46:00,Sunday,50,Female,152,59,Married,15,17,24,TRUE,TRUE,FALSE,TRUE,FALSE,
1,657,2024-07-07,10:48:00,Sunday,50,Female,152,59,Married,11,18,39,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,657,2024-07-07,10:51:00,Sunday,50,Female,152,59,Married,11,27,29,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,657,2024-07-07,10:53:00,Sunday,50,Female,152,59,Married,12,25,29,TRUE,TRUE,FALSE,FALSE,FALSE,
0,657,2024-07-07,10:55:00,Sunday,50,Female,152,59,Married,6,23,31,TRUE,TRUE,FALSE,FALSE,TRUE,
0,657,2024-07-07,11:00:00,Sunday,50,Female,152,59,Married,11,23,35,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,658,2024-07-07,10:59:00,Sunday,74,Male,179,62,Married,4,39,22,FALSE,TRUE,TRUE,FALSE,TRUE,
0,658,2024-07-07,11:02:00,Sunday,74,Male,179,62,Married,6,18,36,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
0,658,2024-07-07,11:05:00,Sunday,74,Male,179,62,Married,8,15,28,FALSE,TRUE,TRUE,FALSE,,FALSE
0,658,2024-07-07,11:06:00,Sunday,74,Male,179,62,Married,12,22,30,FALSE,TRUE,FALSE,FALSE,FALSE,
0,658,2024-07-07,11:10:00,Sunday,74,Male,179,62,Married,11,32,18,FALSE,TRUE,TRUE,TRUE,FALSE,
0,659,2024-07-07,11:02:00,Sunday,71,Female,162,41,Married,7,24,23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,659,2024-07-07,11:03:00,Sunday,71,Female,162,41,Married,10,32,18,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,659,2024-07-07,11:05:00,Sunday,71,Female,162,41,Married,7,19,19,TRUE,TRUE,TRUE,,FALSE,
0,659,2024-07-07,11:09:00,Sunday,71,Female,162,41,Married,7,37,23,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,659,2024-07-07,11:11:00,Sunday,71,Female,162,41,Married,9,33,22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,659,2024-07-07,11:15:00,Sunday,71,Female,162,41,Married,5,17,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
0,659,2024-07-07,11:19:00,Sunday,71,Female,162,41,Married,11,21,37,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
0,659,2024-07-07,11:24:00,Sunday,71,Female,162,41,Married,11,31,34,TRUE,TRUE,FALSE,TRUE,FALSE,
0,659,2024-07-07,11:25:00,Sunday,71,Female,162,41,Married,3,34,31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
3,659,2024-07-07,11:29:00,Sunday,71,Female,162,41,Married,11,21,38,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
3,659,2024-07-07,11:30:00,Sunday,71,Female,162,41,Married,17,33,29,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
3,659,2024-07-07,11:33:00,Sunday,71,Female,162,41,Married,22,36,33,TRUE,TRUE,TRUE,,FALSE,FALSE
3,659,2024-07-07,11:35:00,Sunday,71,Female,162,41,Married,20,55,59,TRUE,TRUE,TRUE,TRUE,,
1,659,2024-07-07,11:39:00,Sunday,71,Female,162,41,Married,7,29,24,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1,659,2024-07-07,11:41:00,Sunday,71,Female,162,41,Married,16,38,33,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,659,2024-07-07,11:45:00,Sunday,71,Female,162,41,Married,11,35,37,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,659,2024-07-07,11:49:00,Sunday,71,Female,162,41,Married,13,4,11,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2,660,2024-07-07,11:15:00,Sunday,49,Male,179,66,Married,4,18,35,FALSE,TRUE,TRUE,,TRUE,TRUE
2,660,2024-07-07,11:19:00,Sunday,49,Male,179,66,Married,6,36,32,FALSE,TRUE,FALSE,FALSE,,TRUE
2,660,2024-07-07,11:21:00,Sunday,49,Male,179,66,Married,4,32,25,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
7,661,2024-07-07,11:21:00,Sunday,71,Male,168,78,Married,3,35,32,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
7,661,2024-07-07,11:22:00,Sunday,71,Male,168,78,Married,14,34,26,TRUE,TRUE,TRUE,FALSE,FALSE,
7,661,2024-07-07,11:24:00,Sunday,71,Male,168,78,Married,8,29,28,TRUE,TRUE,TRUE,FALSE,,TRUE
7,661,2024-07-07,11:25:00,Sunday,71,Male,168,78,Married,7,56,55,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,661,2024-07-07,11:27:00,Sunday,71,Male,168,78,Married,15,39,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6,661,2024-07-07,11:29:00,Sunday,71,Male,168,78,Married,14,3,9,TRUE,TRUE,FALSE,FALSE,TRUE,
4,661,2024-07-07,11:32:00,Sunday,71,Male,168,78,Married,12,17,26,TRUE,TRUE,TRUE,TRUE,FALSE,
4,661,2024-07-07,11:37:00,Sunday,71,Male,168,78,Married,4,17,25,TRUE,TRUE,TRUE,FALSE,,TRUE
4,661,2024-07-07,11:41:00,Sunday,71,Male,168,78,Married,7,19,32,TRUE,TRUE,TRUE,TRUE,,TRUE
4,661,2024-07-07,11:44:00,Sunday,71,Male,168,78,Married,7,37,19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,661,2024-07-07,11:49:00,Sunday,71,Male,168,78,Married,14,33,29,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,661,2024-07-07,11:52:00,Sunday,71,Male,168,78,Married,9,15,34,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
7,661,2024-07-07,11:56:00,Sunday,71,Male,168,78,Married,5,28,30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,661,2024-07-07,12:01:00,Sunday,71,Male,168,78,Married,15,20,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,661,2024-07-07,12:06:00,Sunday,71,Male,168,78,Married,1,20,38,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,661,2024-07-07,12:10:00,Sunday,71,Male,168,78,Married,3,20,19,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,661,2024-07-07,12:15:00,Sunday,71,Male,168,78,Married,16,38,20,TRUE,TRUE,FALSE,FALSE,TRUE,
1,661,2024-07-07,12:17:00,Sunday,71,Male,168,78,Married,13,12,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,661,2024-07-07,12:22:00,Sunday,71,Male,168,78,Married,11,37,24,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1,661,2024-07-07,12:25:00,Sunday,71,Male,168,78,Married,16,21,28,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,662,2024-07-07,11:29:00,Sunday,41,Male,177,74,Married,1,16,31,FALSE,TRUE,TRUE,FALSE,FALSE,
0,662,2024-07-07,11:32:00,Sunday,41,Male,177,74,Married,3,18,37,FALSE,TRUE,TRUE,FALSE,,TRUE
0,662,2024-07-07,11:37:00,Sunday,41,Male,177,74,Married,1,21,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
0,662,2024-07-07,11:42:00,Sunday,41,Male,177,74,Married,11,24,29,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0,662,2024-07-07,11:46:00,Sunday,41,Male,177,74,Married,2,31,16,FALSE,TRUE,FALSE,FALSE,TRUE,
2,663,2024-07-07,11:34:00,Sunday,49,Male,176,55,Married,7,30,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,663,2024-07-07,11:36:00,Sunday,49,Male,176,55,Married,5,35,25,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,663,2024-07-07,11:40:00,Sunday,49,Male,176,55,Married,2,17,28,TRUE,TRUE,TRUE,,TRUE,TRUE
2,663,2024-07-07,11:43:00,Sunday,49,Male,176,55,Married,2,35,26,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,663,2024-07-07,11:48:00,Sunday,49,Male,176,55,Married,7,31,23,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4,663,2024-07-07,11:52:00,Sunday,49,Male,176,55,Married,8,24,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4,663,2024-07-07,11:55:00,Sunday,49,Male,176,55,Married,14,31,21,TRUE,TRUE,TRUE,TRUE,FALSE,
4,663,2024-07-07,11:58:00,Sunday,49,Male,176,55,Married,2,26,24,TRUE,TRUE,FALSE,TRUE,FALSE,
4,663,2024-07-07,12:02:00,Sunday,49,Male,176,55,Married,6,33,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,663,2024-07-07,12:04:00,Sunday,49,Male,176,55,Married,2,35,38,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,663,2024-07-07,12:08:00,Sunday,49,Male,176,55,Married,7,54,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,663,2024-07-07,12:09:00,Sunday,49,Male,176,55,Married,0,20,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,663,2024-07-07,12:11:00,Sunday,49,Male,176,55,Married,8,32,24,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,663,2024-07-07,12:15:00,Sunday,49,Male,176,55,Married,17,17,37,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,663,2024-07-07,12:16:00,Sunday,49,Male,176,55,Married,13,30,38,TRUE,TRUE,FALSE,FALSE,FALSE,
4,663,2024-07-07,12:20:00,Sunday,49,Male,176,55,Married,7,16,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4,663,2024-07-07,12:22:00,Sunday,49,Male,176,55,Married,0,38,30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,663,2024-07-07,12:25:00,Sunday,49,Male,176,55,Married,9,22,20,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
4,663,2024-07-07,12:26:00,Sunday,49,Male,176,55,Married,4,26,28,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,664,2024-07-07,11:46:00,Sunday,44,Male,169,56,Married,6,39,17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
4,664,2024-07-07,11:47:00,Sunday,44,Male,169,56,Married,9,26,29,TRUE,TRUE,TRUE,FALSE,,FALSE
4,664,2024-07-07,11:51:00,Sunday,44,Male,169,56,Married,3,24,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4,664,2024-07-07,11:54:00,Sunday,44,Male,169,56,Married,15,38,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
4,664,2024-07-07,11:58:00,Sunday,44,Male,169,56,Married,11,37,32,TRUE,TRUE,TRUE,,FALSE,TRUE
4,664,2024-07-07,12:00:00,Sunday,44,Male,169,56,Married,17,38,37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2,664,2024-07-07,12:05:00,Sunday,44,Male,169,56,Married,7,22,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,664,2024-07-07,12:06:00,Sunday,44,Male,169,56,Married,5,18,38,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2,664,2024-07-07,12:08:00,Sunday,44,Male,169,56,Married,2,16,26,TRUE,TRUE,TRUE,FALSE,,FALSE
2,664,2024-07-07,12:09:00,Sunday,44,Male,169,56,Married,7,33,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,664,2024-07-07,12:13:00,Sunday,44,Male,169,56,Married,7,36,38,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,664,2024-07-07,12:15:00,Sunday,44,Male,169,56,Married,13,19,32,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7,665,2024-07-07,11:54:00,Sunday,42,Female,163,40,Married,7,53,57,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,665,2024-07-07,11:57:00,Sunday,42,Female,163,40,Married,5,16,26,TRUE,TRUE,TRUE,,TRUE,
7,665,2024-07-07,12:01:00,Sunday,42,Female,163,40,Married,2,24,39,TRUE,TRUE,TRUE,FALSE,TRUE,
7,665,2024-07-07,12:06:00,Sunday,42,Female,163,40,Married,1,26,34,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
3,665,2024-07-07,12:08:00,Sunday,42,Female,163,40,Married,0,33,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3,665,2024-07-07,12:12:00,Sunday,42,Female,163,40,Married,9,35,15,TRUE,TRUE,TRUE,,FALSE,FALSE
0,665,2024-07-07,12:17:00,Sunday,42,Female,163,40,Married,3,35,19,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,665,2024-07-07,12:19:00,Sunday,42,Female,163,40,Married,4,21,34,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,665,2024-07-07,12:23:00,Sunday,42,Female,163,40,Married,11,33,39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,665,2024-07-07,12:27:00,Sunday,42,Female,163,40,Married,4,31,18,TRUE,TRUE,FALSE,TRUE,FALSE,
0,665,2024-07-07,12:29:00,Sunday,42,Female,163,40,Married,8,27,18,TRUE,TRUE,TRUE,FALSE,,TRUE
0,666,2024-07-07,11:57:00,Sunday,49,Female,147,52,Married,10,31,27,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,666,2024-07-07,12:00:00,Sunday,49,Female,147,52,Married,1,23,34,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,666,2024-07-07,12:01:00,Sunday,49,Female,147,52,Married,7,30,32,TRUE,TRUE,FALSE,FALSE,,FALSE
7,666,2024-07-07,12:05:00,Sunday,49,Female,147,52,Married,2,19,37,TRUE,TRUE,TRUE,TRUE,FALSE,
0,666,2024-07-07,12:09:00,Sunday,49,Female,147,52,Married,11,19,30,TRUE,TRUE,TRUE,FALSE,FALSE,
0,666,2024-07-07,12:11:00,Sunday,49,Female,147,52,Married,12,31,28,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,666,2024-07-07,12:15:00,Sunday,49,Female,147,52,Married,1,38,33,TRUE,TRUE,TRUE,TRUE,FALSE,
0,666,2024-07-07,12:17:00,Sunday,49,Female,147,52,Married,8,21,23,TRUE,TRUE,TRUE,TRUE,FALSE,
0,666,2024-07-07,12:21:00,Sunday,49,Female,147,52,Married,11,21,28,TRUE,TRUE,FALSE,FALSE,TRUE,
0,666,2024-07-07,12:24:00,Sunday,49,Female,147,52,Married,0,38,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1,666,2024-07-07,12:27:00,Sunday,49,Female,147,52,Married,17,36,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1,666,2024-07-07,12:28:00,Sunday,49,Female,147,52,Married,17,34,32,TRUE,TRUE,FALSE,FALSE,,TRUE
1,666,2024-07-07,12:30:00,Sunday,49,Female,147,52,Married,12,29,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1,666,2024-07-07,12:33:00,Sunday,49,Female,147,52,Married,6,35,28,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
4,667,2024-07-07,11:57:00,Sunday,45,Male,176,55,Married,6,26,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,667,2024-07-07,12:00:00,Sunday,45,Male,176,55,Married,15,16,26,TRUE,TRUE,TRUE,,TRUE,TRUE
4,667,2024-07-07,12:03:00,Sunday,45,Male,176,55,Married,4,33,34,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2,667,2024-07-07,12:05:00,Sunday,45,Male,176,55,Married,4,30,28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,667,2024-07-07,12:06:00,Sunday,45,Male,176,55,Married,0,31,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,667,2024-07-07,12:07:00,Sunday,45,Male,176,55,Married,1,38,17,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,667,2024-07-07,12:11:00,Sunday,45,Male,176,55,Married,4,39,39,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7,667,2024-07-07,12:12:00,Sunday,45,Male,176,55,Married,0,21,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,667,2024-07-07,12:13:00,Sunday,45,Male,176,55,Married,12,39,30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,667,2024-07-07,12:15:00,Sunday,45,Male,176,55,Married,10,29,16,TRUE,TRUE,TRUE,,FALSE,FALSE
